1;The Rising Sun - Pink;57; Vous êtes dans un désert et vous tombez sur un cube, quelle est sa taille ?; très grand; aussi grand que moi; très petit;
671;Lambs - Blue;17; Avez-vous déjà désiré le partenaire d'un ami?; oui; ça ne me traverse même pas l'esprit; peut-être, dans le passé;
672;Lambs - Blue;17; Votre voisin vient de rénover sa maison, que faites-vous ?; je fais semblant de rien; je le complimente; je lui demande de le visiter;
673;Lambs - Blue;17; Votre belle voisine vient d'acheter une voiture de luxe, que faites-vous ?; je lui demande de me montrer;Je lui demande d'aller faire un tour ensemble; je l'ignore;
674;Lambs - Blue;17; Si votre sœur entrait dans votre chambre sans permission, comment réagiriez-vous ?; ça ne me dérangerait pas; je me mettrais en colère; Je la ferais rester, lui demandant de frapper la prochaine fois;
675;Lambs - Blue;17; Choisissez un souhait parmi ceux-ci :; la paix dans le monde; être célèbre; posséder une voiture de sport de luxe;
676;Lambs - Blue;17; Si vous pouviez lire dans les pensées des gens, comment utiliseriez-vous cette compétence ?; faire le bien; devenir riche; régner sur les autres;
677;Lambs - Blue;17; Comment a été votre vie jusqu'à présent ?; magnifique; très difficile; des hauts et des bas;
678;Lamds - Green;18; Souhaitez-vous aider votre ennemi juré?; oui; non; peut-être; à peine
679;Lamds - Green;18; Tu es plein de force...; du matin; dans l'après midi; dans la soirée;
680;Lamds - Green;18; La vie vous offre une belle opportunité, que faites-vous ?; je le prends à la volée; je ne sais pas; J'accepte seulement si ce n'est pas trop risqué;
681;Lamds - Green;18; Vous pouvez rejoindre les services secrets..; ce serait mon rêve; trop dangereux; ça pourrait être une opportunité intéressante;
682;Lamds - Green;18;Si vous étiez le président de votre pays...; J'aiderai les plus pauvres; je changerais tout; je m'enrichirais;
683;Lamds - Green;18; Vous êtes sur le point de plonger d'un rocher, qu'en pensez-vous ?; je suis vraiment impatient d'y être; espérons qu'il n'y a pas de cailloux dessous; Je me demande si quelqu'un me regarde;
684;Lamds - Green;18; Vous avez un rendez-vous important mais la personne que vous attendiez ne se présente pas, qu'en pensez-vous ?; je ne comprends pas bien; apparaîtra certainement la prochaine fois; j'attends des heures;
685;Lamds - Green;18; Vous recevez sans cesse des appels d'un numéro que vous ne connaissez pas, que faites-vous ?; Je signale le numéro; Je ne réponds pas mais je suis intrigué; je bloque le numéro;
686;Lamds - Green;18; L'émotion avec laquelle vous luttez le plus est :; tristesse; colère; craindre;
687;Lamds - Green;18; Au zoo, l'animal qui vous fait le plus peur est :; la girafe; le gorille; le lion;
688;Lamds - Green;18; Lequel de ces animaux vous ressemble le plus ?; serpent; Aigle; tigre;
689;Lamds - Green;18;Terminer deuxième d'une course c'est :; une défaite; un super résultat; un bon placement;
690;Lamds - Green;18; Commencez-vous des arguments juste pour le plaisir?; oui; non; quelquefois; presque toujours
691;Lamds - Green;18; Avez-vous tendance à finir les phrases des gens quand ils parlent ?; oui; non; quelquefois; presque toujours
692;Lamds - Green;18; Faire du mal aux autres vous fait vous sentir :; supérieur aux autres; une personne extraordinaire; Je ne fais pas de mal aux autres volontairement;
693;Lamds - Green;18; Êtes-vous la personne la plus intelligente que vous connaissiez ?; oui; non; parfois je le pense;
694;Lamds - Green;18; Si vous étiez entrepreneur, aimeriez-vous le devenir ?; Henry Ford; Steve Jobs; John PierpontMorgan;
695;Lamds - Green;18; Si vous étiez un athlète, aimeriez-vous l'être ?; Michael Jordan; Usain Boulon; Ayrton Séné;
696;Memento;28; Lorsque vous quittez la maison, doutez-vous de ne pas l'avoir fermée à clé ?; oui; non; quelquefois; presque toujours
697;Memento;28; Vous souvenez-vous des anniversaires de parents et d'amis ?; oui; non; rarement; presque toujours
698;Memento;28; Vous souvenez-vous des paroles de la chanson ?; oui; non; rarement; presque toujours
699;Memento;28; Vous souvenez-vous des épisodes de votre enfance ?; oui; non; très peu; Je n'ai que des souvenirs confus
700;Memento;28;Lorsque vous allez au supermarché, préparez-vous une liste de choses à acheter ?; oui; non; rarement; presque toujours
701;Memento;28; Lorsque vous sentez quelque chose, l'associez-vous à des souvenirs ?; oui; non; quelquefois; presque toujours
702;Memento;28;“La mémoire ne filme pas, la mémoire photographie.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
703;Memento;28;“La poésie est mémoire baignée de larmes. La musique est mémoire de la mer.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
704;Memento;28;“La mémoire la plus profonde est une mémoire de toute notre destinée.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
705;Memento;28;“Une tête sans mémoire est une place sans garnison. ”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
706;Memento;28;“Avec de la mémoire on se tire de tout.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
707;Memento;28;“La mémoire est la sentinelle de l'esprit.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
708;Memento;28;“La vie est perdue contre la mort, mais la mémoire gagne dans son combat contre le néant.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
709;Memento;28; Est-il facile pour vous de vous souvenir de nouvelles notions ?; oui; non; suffisant; ça dépend comment ils m'expliquent les notions
710;Memento;28; Quel est l'événement historique qui vous vient à l'esprit en premier ?; 11 septembre 2001;chute du régime nazi; bombe atomique sur Hiroshima;
711;Round Table;47; Dans une négociation, écoutez-vous attentivement l'autre personne ?; oui; non; rarement; presque toujours
712;Round Table;47; Êtes-vous souvent d'accord avec les conclusions des autres ?; oui; non; rarement;
713;Round Table;47; Attendez-vous que l'autre personne donne son avis en premier ?; oui; non; rarement; presque toujours
714;Round Table;47; Vous rencontrez des difficultés pour conclure une transaction ?; oui; non; ça dépend à qui j'ai affaire;
715;Round Table;47; Préférez-vous le compromis à un argumentaire fort ?; oui; non; rarement; presque toujours
716;Round Table;47; Vous interrompez souvent votre interlocuteur ?; oui; non; rarement; très souvent
717;Round Table;47; Avez-vous tendance à faire des blagues sarcastiques ?; oui; non; rarement;
718;Round Table;47; Vous pensez toujours que votre interlocuteur vous cache quelque chose ?; oui; non; presque toujours; quelquefois
719;Round Table;47; Pensez-vous que vous comprenez souvent les besoins des autres ?; oui; non; rarement;
720;Round Table;47; Inventez-vous un sujet pour parler à quelqu'un ?; oui; non; quelquefois; très souvent
721;Round Table;47; Vous aimez les négociations longues et complexes ?; oui; non; en aucun cas; ils sont fascinants
722;Round Table;47; Est-ce que cela vous rend nerveux de penser à un éventuel échec ?; oui; non; vraiment vraiment beaucoup;
723;Round Table;47; Vous avez du mal à vous exprimer lors d'une négociation ?; oui; non; quelquefois; presque toujours
724;Round Table;47; Avez-vous déjà eu des palpitations lors d'une négociation ?; oui; non; quelquefois;
725;Round Table;47; Avez-vous déjà été réprimandé pour votre ton de voix ?; oui; non; rarement; très souvent
726;Round Table;47;Dans la vie, il y a toujours qui gagne et qui perd ?; oui; non; ce n'est qu'en partie vrai;
727;Round Table;47; Êtes-vous une personne méfiante ?; oui; non; quelquefois; presque toujours
728;Round Table;47; Que faites-vous quand les gens parlent de quelque chose qui ne vous intéresse pas ?; je feins l'intérêt; je pense au travail; je me comporte normalement;
729;Round Table;47; Avez-vous tendance à moduler votre ton de voix ?; oui; non; rarement; très souvent
730;Round Table;47; Vous mettez sur le marché un produit qui présente immédiatement d'énormes problèmes techniques, que faites-vous ?; Je récupère le produit et rends l'argent; J'essaie de traiter avec les gens qui l'ont acheté; Je ne réponds plus à leurs demandes et je garde l'argent;
731;Round Table;47; Laquelle de ces situations vous met le plus de pression ?; changer de travail; déménager; changer de partenaire;
732;Round Table;47; Dans un restaurant, où vous allez habituellement, vous commandez votre plat préféré mais ce n'est pas toujours aussi bon...; je n'y retourne plus; cela peut arriver; Je présente mon mécontentement au propriétaire du restaurant;
733;Round Table;47; Vous savez très bien gérer les diverses situations que la vie vous offre...; réel; faux; suffisant;ça dépend du type de situation
734;One Shot - Red;36; Votre voiture est :; toujours parfait; toujours sale; en bon état;
735;One Shot - Red;36; L'amour c'est:; une souffrance; la chose la plus cool;" la capacité de ""se supporter les uns les autres""";
736;One Shot - Red;36; L'amitie c'est:; la chose la plus importante; une illusion; quelque chose à toujours cultiver;
737;One Shot - Red;36; L'ennui c'est :; ne pas ressentir d'émotions fortes; faire les mêmes choses tous les jours; n'ont pas d'êtres chers à proximité;
738;One Shot - Red;36; La mélancolie est :; pense toujours à des choses tristes; voir le côté négatif des choses; un bon sentiment;
739;One Shot - Red;36; La vengeance c'est :; une façon de se sentir mieux; une chose inutile; un mauvais pressentiment;
740;One Shot - Red;36; Les philosophes sont :; les personnes qui n'ont pas trouvé d'autre emploi; les gens qui essaient de donner un sens à la vie; les gens qui ont peu de compréhension de la vie;
741;One Shot - Red;36; Qui vit d'idéaux...; aura une triste vie; vit une vie extraordinaire; il/elle est en paix avec lui-même;
742;One Shot - Red;36; La religion c'est :; une utopie;salut; un mystère;
743;One Shot - Red;36; Courage c'est :; faire face à toutes les situations; aider les autres; ne prenez pas de décisions impulsives;
744;One Shot - Red;36; Quand l'alarme sonne...; je me lève tout de suite; Je regarde un peu le téléphone; Je l'éteins et je dors encore;
745;One Shot - Red;36; La nuit...; je ne peux pas dormir; Je m'endors dès que je touche le lit; je me réveille plusieurs fois;
746;One Shot - Red;36; Quels objets ne peuvent pas manquer dans votre chambre ?; Photos; marionnettes; articles de décoration;
747;One Shot - Red;36; Vous ne pouvez pas abandonner...; une belle compagnie; un bon verre de vin; une bonne lecture;
748;One Shot - Red;36; La luxure c'est :; mon péché préféré; quelque chose qui ne me concerne pas; quelque chose qui me fait peur, mais qui m'attire;
749;One Shot - Red;36; Les tatouages sont :; un moyen de se démarquer; un moyen de se conformer; une façon de rendre certains moments indélébiles;
750;One Shot - Green;35; Que fait un enfant seul dans ce bar la nuit ?; Il attend les parents; il s'est enfui de chez lui; il s'est perdu;
751;One Shot - Green;35;La transgression est :; une façon de s'exprimer; une façon de se montrer; un remède contre l'ennui;
752;One Shot - Green;35; La ténacité est :; une chose qui ne fonctionne pas pour moi; la base pour atteindre un objectif; la chose que j'aimerais avoir;
753;One Shot - Green;35; Quand vous pensez au vélo, quel est le premier mot qui vous vient à l'esprit ?; se doper; engagement; liberté; fatigue
754;One Shot - Green;35; À quelle fréquence changez-vous la sonnerie de votre téléphone portable ?; jamais; souvent; rarement;
755;One Shot - Green;35; Quel gâteau préférez-vous recevoir pour votre anniversaire ?; Un gâteau au chocolat; un gâteau à la crème; un gâteau aux fruits;
756;One Shot - Green;35; Une affiche qui ne devrait jamais manquer dans votre bureau...; la ville de New York; ma famille; une station balnéaire;
757;One Shot - Green;35; L'horoscope est :; un non-sens; quelque chose en quoi je crois; un passe-temps;
758;One Shot - Green;35; Les soldats sont :; des gens qui risquent leur vie pour nous protéger; les gens font leur travail; les fanatiques;
759;One Shot - Green;35; Vous avez la matinée libre, que faites-vous ?; je reste au lit; Je me balade; je lis un livre;
760;One Shot - Green;35;Sur votre bureau ne manquez jamais...; une tasse de café; un stylo; un ciseau;
761;One Shot - Green;35; Quand nettoyez-vous ?; jamais; tous les jours; rarement; très souvent
762;One Shot - Green;35; Les voitures anciennes...; ils me fascinent; ce ne sont que de vieilles épaves; ils sont un must social;
763;One Shot - Green;35; Votre accessoire préféré est…; une casquette; une paire de lunettes; un bijou;
764;One Shot - Green;35; Vous avez tendance à remplacer les amitiés après un certain temps…; réel; faux; rarement;
765;One Shot - Green;35; Votre placard est :; très ordonné; désordonné; rangé et désordonné selon mon humeur;
766;One Shot - Green;35; Votre sourire est :; sincères; faux; forcé;
767;Soul - Green;48; Joignez vos mains devant vous en entrecroisant vos doigts, quel pouce est sur l'autre ?; droit; la gauche; personne;
768;Soul - Green;48; Quand vous pensez à une planète de notre Galaxie, quelle est la première qui vous vient à l'esprit ?; Vénus; Jupiter; Mars; Pluton
769;Soul - Green;48; Quelle est votre divinité grecque préférée ?; Zeus; Poséidon; Apollon; Enfers
770;Soul - Green;48; Quel écrivain interprète le mieux vos goûts ?; Stephen King; Oscar Wilde; Ernest Hemingway;
771;Soul - Green;48;Si vous pensez au personnage de Dorian Gray, vous voyez-vous en lui ?; oui; non; partiellement; j'aimerais être comme lui
772;Soul - Green;48; Souhaitez-vous être un gladiateur ou un empereur romain ?; Gladiateur; empereur; ni;
773;Soul - Green;48; Aimeriez-vous être un grand explorateur?; oui; non; peut-être;
774;Soul - Green;48; Si vous pensez à un poison, quel est le premier qui vous vient à l'esprit ?; arsenic; cyanure; ciguë;
775;Soul - Green;48; Lequel de ces présidents américains vous fascine le plus ?; Lincoln; Kennedy; Nixon;
776;Soul - Green;48; Quand vous pensez à un homme de paix, à qui pensez-vous en premier ?; Gandhi; Mandela; Martin Luther King;
777;Soul - Green;48; Envie de visiter une autre planète ?; Oui beaucoup; non; peut-être; oui, mais j'aurais très peur
778;Soul - Green;48; Lequel de ces chanteurs préférez-vous ?; Michael Jackson; John Lennon; Freddie Mercury;
779;Soul - Green;48; Lequel de ces instruments de musique préférez-vous ?; violon; piano; guitare;
780;Soul - Green;48; Au mot liberté vous associez une image de :; ailes; poisson; des nuages;
781;Soul - Green;48; Au mot tendresse vous associez une image de :;un enfant; un câlin; un vieil homme;
782;Soul - Green;48; Au mot violence vous associez une image de :; un pistolet; une claque; un couteau;
783;Soul - Green;48; Au mot futur vous associez une image de :; un ordinateur; un ciel dégagé; un robot;
784;Soul - Green;48; Dans lequel de ces gratte-ciel aimeriez-vous vivre ?; Burj Khalifa; Empire State Building; Je ne voudrais pas vivre dans un gratte-ciel;
785;Soul - Pink;49; Au mot pauvreté vous associez une image de :; un sans-abri; un enfant africain; un monde qui pleure; gens heureux
786;Soul - Pink;49; À la télévision, vous entendez qu'un événement catastrophique s'est produit, que pensez-vous qu'il s'est passé ?; un tremblement de terre; un ouragan; un tsunami;
787;Soul - Pink;49; Si vous pouviez vivre à une époque révolue, laquelle aimeriez-vous ?; La Grèce ancienne; Renaissance; L'Egypte ancienne; Moyen-âge
788;Soul - Pink;49; J'aimerais être:; riche; libre; immortel; heureux
789;Soul - Pink;49; Je ne supporte pas les gens :; égoïste; égocentrique; ennuyeuse; toujours en retard
790;Soul - Pink;49;Quel genre de musique préférez-vous ?; rock; classique; populaire; je n'aime pas la musique
791;Soul - Pink;49; Quel est votre super-héros préféré parmi ceux-ci ?; Homme chauve-souris; Homme araignée; Ponton;
792;Soul - Pink;49; Quand en partie vous avez une personne de grande taille, comment vous sentez-vous ?; intrigué; serein; embarrassé;
793;Soul - Pink;49; Quel animal de cinéma célèbre aimerais-tu être ?; Pierre Lapin; King Kong; Flipper;
794;Soul - Pink;49; Quel animal aquatique vous représente le mieux ?; baleine; requin; dauphin;
795;Soul - Pink;49; Il pleut et vous êtes sans parapluie, que décidez-vous de faire ?; je cherche un abri; Je cherche quelqu'un avec un parapluie; Je continue à marcher sous la pluie;
796;Soul - Pink;49; Alors que vous parlez d'un sujet que vous connaissez très bien, vous vous rendez compte que la personne en face de vous ne fait pas attention à vous, que faites-vous ?; j'essaie de l'expliquer plus simplement; je continue pareil; je suis nerveux;
797;Soul - Pink;49; Vous avez un billet pour visiter l'un de ces continents, lequel choisissez-vous ?;Afrique; L'Europe ×; Asie;
798;Soul - Pink;49; Quand tu es à la plage, que préfères-tu ?; le silence; un livre; une bière froide;
799;Soul - Pink;49; Auriez-vous aimé être pharaon ?; Oui beaucoup; non; peut-être;
800;Soul - Pink;49; J'aimerais mourir...; d'une manière héroïque; sans le savoir; avec tous les gens que j'aime;
801;Soul - Pink;49; Si vous deviez choisir entre ces mois...; Janvier; Peut; Octobre; Août
802;Soul - Pink;49; Une femme toujours parfaitement maquillée vous excite :; admiration; inconfort; indifférence;
803;Soul - Yellow;51; Vous quittez la maison sans vous peigner les cheveux ?; Oui, parfois; jamais; presque toujours;
804;Soul - Yellow;51; Dans votre jardin, planteriez-vous :; beaucoup de fleurs colorées; un jeune arbre; un grand arbre;
805;Soul - Yellow;51; Vous avez décidé de pratiquer à nouveau un sport, comment gérez-vous votre temps ?; je prends le temps de m'entrainer; je le fais quotidiennement; je le fais quand je peux;
806;Soul - Yellow;51; Lequel de ces articles électroniques portables préférez-vous ?; montres intelligentes; visionneuse 3d; écouteurs sans fil;
807;Soul - Yellow;51; Aimez-vous regarder la télé?; oui; non; rarement;
808;Soul - Yellow;51;Quel animal préférez-vous parmi ceux-ci ?; lapin nain; Cochon d'Inde; parot;
809;Soul - Yellow;51; Vos proches sont tous très ponctuels...; réel; faux; presque toutes; presque aucun
810;Soul - Yellow;51; Vous ne prenez soin des autres que si les autres prennent soin de vous…; réel; faux; quelquefois; presque toujours
811;Soul - Yellow;51; Essayez-vous d'éviter les discussions sur le sens de la vie ?; oui; non; quelquefois; presque toujours
812;Soul - Yellow;51; Vous sentez-vous comme une personne disciplinée ?; oui; non; rarement; très souvent
813;Soul - Yellow;51; Vous sentez-vous comme une personne spéciale ?; oui; non; rarement; très souvent
814;Soul - Yellow;51; Vous vous sentez timide ?; oui; non; quelquefois; presque toujours
815;Soul - Yellow;51; Vous vous sentez curieux ?; oui; non; rarement; très souvent
816;Soul - Yellow;51; Avez-vous l'impression d'être une personne toujours à l'affût ?; oui; non; quelquefois;
817;Soul - Yellow;51; Vous sentez-vous comme une personne privée?; oui; non; presque toujours;
818;Soul - Yellow;51; Avez-vous l'impression d'être quelqu'un de bien ?; oui; non; rarement;
819;Soul - Yellow;51; Vous sentez-vous comme une personne créative?; oui; non; rarement; très souvent
820;Soul - Yellow;51; Vous sentez-vous comme une personne oublieuse?; oui; non; très souvent; quelquefois
821;Soul - Red;50; Vous sentez-vous comme une personne charitable?; oui; non; rarement;
822;Soul - Red;50; Vous sentez-vous comme une personne imaginative?; oui; non; rarement; presque toujours
823;Soul - Red;50; Vous sentez-vous comme une personne humble ?; oui; non; rarement; presque toujours
824;Soul - Red;50; Vous sentez-vous comme une personne optimiste ?; oui; non; rarement; presque toujours
825;Soul - Red;50; Vous sentez-vous comme une personne pessimiste?; oui; non; rarement; presque toujours
826;Soul - Red;50; Vous sentez-vous comme une personne organisée?; oui; non; rarement; presque toujours
827;Soul - Red;50;Vous sentez-vous comme une personne bavarde?; oui; non; rarement; presque toujours
828;Soul - Red;50; Êtes-vous rattrapé lorsque vous regardez des feuilletons ?; oui; non; suffisant; Je ne regarde pas les feuilletons télévisés
829;Soul - Red;50; Êtes-vous toujours à la recherche de situations aventureuses?; oui; non; rarement; presque toujours
830;Soul - Red;50; Avez-vous des habitudes ancrées depuis des années ?; oui; non; Malheureusement oui;
831;Soul - Red;50; Souhaitez-vous examiner des objets de l'Antiquité?; oui; non;peut-être, je n'ai jamais essayé;
832;Soul - Red;50; Vous aimeriez pouvoir interpréter correctement les tests médicaux ?; oui; non; quelquefois;
833;Soul - Red;50; Vous souhaitez conduire une grue sur un chantier ?; oui; non;peut-être, je n'ai jamais essayé;
834;Soul - Red;50; Souhaitez-vous effectuer une analyse médico-légale sur une scène de crime?; oui; non;peut-être, je n'ai jamais essayé;
835;Soul - Red;50; Aimeriez-vous apprendre à un enfant à jouer avec d'autres enfants ?; oui; non;peut-être, je n'ai jamais essayé;
836;Soul - Red;50; Vous souhaitez graver des phrases sur du bois ?; oui; non;peut-être, je n'ai jamais essayé;
837;Soul - Red;50; Vous souhaitez étudier les espèces marines ?; oui; non; peut-être, je n'ai jamais fait;
838;Soul - Red;50; Aimeriez-vous travailler dans l'armée?; oui; non; peut-être, je ne sais pas;
839;Soul - Red;50; Souhaitez-vous recevoir des compliments pour :; une bonne personnalité; bravoure; intelligence;
840;Behave;2; Les gens respectent-ils la loi par peur des sanctions ?; assurément; non; presque toujours;
841;Behave;2;L'immigration crée-t-elle des problèmes ?; assurément; non; rarement; très souvent
842;Behave;2; La plupart des gens sont-ils des menteurs ?; oui; non; ce n'est qu'en partie vrai;
843;Behave;2; Participez-vous à des événements politiques ?; oui; non; rarement; très souvent
844;Behave;2; Faites-vous du bénévolat dans une association ?; oui; non; rarement; très souvent
845;Behave;2; Respectez-vous les panneaux d'interdiction ?; oui; non; rarement; presque toujours
846;Behave;2; Faites-vous attention à ne pas polluer ?; oui; non; rarement; presque toujours
847;Behave;2; Écoutez-vous la radio fort ?; oui; non; rarement; très souvent
848;Behave;2; Quand tu vois une personne en uniforme...; je le/la respecte; je suis indifférent; j'ai un ressentiment;
849;Behave;2; Quand vous voyez votre ami se comporter bizarrement, vous pensez :; il/elle veut être sous les projecteurs; il/elle a dû avoir une enfance difficile; c'est une personne extravertie;
850;Behave;2; Pour atteindre vos objectifs, vous contourneriez volontiers certaines règles :; réel; faux; ça dépend de l'importance de mon objectif;
851;Behave;2; Comment considérez-vous les personnes qui font du bénévolat?; généreuse; entreprenant; comme toutes les autres personnes; audacieux
852;Behave;2; Quand tu conduis, comment te comportes-tu ?; je suis imprudent; je suis très prudent; Je conduis calmement en écoutant de la bonne musique;
853;Behave;2;Vous êtes dans le bus et vous voyez un vieil homme debout, que faites-vous ?; je lui laisse ma place; Je cherche une place libre pour lui; je ne fais rien;
854;Behave;2; Vous parlez à une personne qui a des problèmes auditifs et qui a du mal à vous comprendre, que faites-vous ?; Je vais arrêter de parler maintenant; j'élève beaucoup la voix; J'énonce les mots plus lentement;
855;Behave;2; Vous trouvez une mallette pleine d'argent dans la rue, que faites-vous ?; Je le cache et le ramène à la maison; Je sors l'argent et laisse la mallette là; Je le remets à la police;
856;Behave;2; Les gens qui ne respectent pas la religion des autres...; ils ne sont pas civilisés; ils auront leurs raisons; ils ne respectent sûrement pas beaucoup d'autres choses;
857;Behave;2; Lequel de ces thèmes vous sentez-vous le plus proche de votre sensibilité ?; aide aux aînés; protection de l'enfance; bien-être animal;
858;Behave;2; Seriez-vous bénévole dans une maison de retraite ?; non; assurément; je ne sais pas;
859;Behave;2; Arrêtez-vous ce que vous faites pour aider les autres ?; oui; non; rarement; très souvent
860;Behave;2;Aideriez-vous une personne handicapée à s'habiller ?; oui; non;peut-être, je n'ai jamais essayé;
861;Behave;2; Vous vous intéressez aux lois et à leurs applications?; oui; non; rarement;
862;Behave;2; Une personne se sent mal à côté de vous dans le métro, comment vous comportez-vous ?; Je l'aide immédiatement; J'appelle immédiatement une ambulance; Je demande de l'aide à d'autres personnes dans le métro;
863;Reaction - Blue;40; Avez-vous survécu à un crash d'avion grâce à ?; C'était juste de la chance; Dieu; étranges coïncidences;
864;Reaction - Blue;40; Lors d'un voyage dans le métro, vous voyez une femme se faire cambrioler sans vous en rendre compte. Que fais-tu?; je ne sais pas; Je vais appeler la police; je fais semblant de rien;
865;Reaction - Blue;40; Vous êtes témoin d'une attaque à quelques mètres de vous, comment vous comportez-vous ?; J'aide la personne agressée; Je vais appeler la police; je reste immobile;
866;Reaction - Blue;40; Vous rencontrez un homme qui demande la charité, comment vous comportez-vous ?; je lui laisse une offre; je l'insulte; je reste indifférent;
867;Reaction - Blue;40; Vous avez un pneu crevé, que faites-vous ?; je le change; je demande de l'aide; J'attends que quelqu'un s'arrête et m'aide;
868;Reaction - Blue;40; Vous êtes seul dans votre ville, que faites-vous ?; Je fuis; je reste à la maison;Je passe mes journées à errer sans but;
869;Reaction - Blue;40; Quand tu regardes les étoiles...; je peux voir des formes; j'admire leur beauté; je me sens si petit;
870;Reaction - Blue;40; Vous voyez une belle fille faire de l'auto-stop pendant un gros orage, que faites-vous ?; Je m'arrête et la laisse partir; Je fais semblant de ne pas la voir; je continue mon chemin;
871;Reaction - Blue;40; Une collision arrière vient de se produire, que faites-vous ?; Je m'arrête et demande si quelqu'un a été blessé; je continue mon chemin; Je vais appeler la police;
872;Reaction - Blue;40; Lorsque vous voyagez en avion..; je dors; je lis; je suis anxieux;
873;Reaction - Blue;40; Arrêté dans la voiture dans une colonne..; J'attends que la ligne se termine; Je pense comment sauter la colonne; je sonne du klaxon;
874;Reaction - Blue;40; Vous vous êtes enfui après avoir causé un accident, le diriez-vous à quelqu'un ?; je ne le dirais à personne; au bout d'un moment j'allais voir la police; Je le dirais à la personne la plus chère que j'ai;
875;Reaction - Blue;40; Vous recevez soudainement un baiser d'un inconnu, que faites-vous ?; je reste immobile; je me mets en colère; Je fuis;
876;Reaction - Blue;40; Vous avez fait une grosse victoire, que faites-vous?; je ne le dis à personne;J'offre un verre à tout le monde; Je pense immédiatement à mon avenir;
877;Reaction - Blue;40; Lors d'une sortie vélo un très fort orage éclate, que faites-vous ?; Je cherche un endroit pour m'abriter; Je commence à pédaler vite; Je profite de l'orage en continuant la sortie vélo;
878;Reaction - Blue;40; Un chien errant vient vers vous en grognant, que faites-vous ?; Je fuis; j'essaie de rester calme; Je reste indifférent et continue mon chemin;
879;Reaction - Blue;40; Si vous preniez le contrôle d'un avion qui s'écrase, où essaieriez-vous d'atterrir ?; sur un terrain; sur une piste d'atterrissage; sur l'eau;
880;Reaction - Blue;40; Si un tremblement de terre frappe, que faites-vous ?; je cours dans la rue; je reste où je suis; J'essaie d'aider mes proches;
881;Reaction - Blue;40; Vous êtes au premier étage d'un immeuble lorsqu'un incendie se déclare, que faites-vous ?; Je me jette du balcon de la maison; je prends l'ascenseur; je monte les escaliers en courant;
882;Reaction - Blue;40; Si vous vous perdez la nuit dans un endroit isolé, que faites-vous ?; je reste où je suis; je cherche de l'aide; je ne sais pas;
883;Reaction - Blue;40;Vous avez rêvé de nager dans l'océan au milieu des poissons, comment vous sentez-vous au réveil ?; je me sens serein; Je commence la journée positivement; J'ai peur, j'ai peur de l'eau;
884;Reaction - Red;43; Vous êtes sur une île déserte et vous avez besoin de vous construire un abri, où vous le procurez-vous ?; sur la plage; sur la colline; n'importe où est bien;
885;Reaction - Red;43; Vous êtes à une fête avec votre enfant mais personne ne joue avec lui, que faites-vous ?; Je l'encourage à faire connaissance avec les autres enfants; je l'emmène; J'observe comment il se comporte;
886;Reaction - Red;43; Vous avez passé un examen et vous étiez convaincu d'être préparé mais vous avez échoué, comment vous comportez-vous ?; Je me fâche avec le professeur; je pense que je ferai mieux la prochaine fois; je change de cursus;
887;Reaction - Red;43; Si vous rencontriez des indigènes sur une île déserte, comment vous comporteriez-vous ?; je leur demanderais de l'aide; je m'enfuirais; j'essaierais de leur parler;
888;Reaction - Red;43; Un insecte jamais vu rampe sur votre fenêtre, comment vous comportez-vous ?;je tue l'insecte; je fais semblant de rien; J'appelle quelqu'un pour lui montrer l'insecte;
889;Reaction - Red;43; Vous êtes arrivé en caisse mais vous avez oublié votre portefeuille, que faites-vous ?; Je m'excuse et rentre chez moi; Je demande s'ils peuvent quand même me donner la marchandise; Je demande à quelqu'un s'il peut me prêter de l'argent;
890;Reaction - Red;43; Vous êtes dans une forêt, à quoi ressemblent les arbres ?; haut et épais; faible et clairsemé; en très mauvais état;
891;Reaction - Red;43; Vous êtes en forêt, à quelle heure de la journée ?; nuit; journée; le coucher du soleil;
892;Reaction - Red;43; Vous êtes dans une forêt et vous avez un ruisseau devant vous, comment est-il ?; Profond; bas; très large;
893;Reaction - Red;43; Vous êtes dans une forêt et vous rencontrez une rivière devant vous, que faites-vous ?; je le traverse; je reste où je suis; J'attends que quelqu'un vienne m'aider;
894;Reaction - Red;43; Vous êtes dans une forêt, il fait nuit et vous trouvez une grotte sombre, que faites-vous ?; j'entre tout de suite; J'ai peur, mais j'entre; Je n'entrerai pas, j'ai peur;
895;Reaction - Red;43; Vous vous promenez dans une forêt, quelle est la couleur qui domine le paysage ?;vert clair; vert foncé; rouge;
896;Reaction - Red;43; Tu es dans une forêt, quel temps fait-il ?; il y a une belle journée; c'est trop brumeux; c'est un jour sombre;
897;Reaction - Red;43; Dans une forêt tu trouves une clé, comment est-elle ?; rouillé; Nouveau; légèrement usé;
